id,code,name,account_type,reconcile,chart_template_id/id
na_account_account_11111,11111,Developed Land,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11112,11112,Undeveloped Land,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11113,11113,Agricultural Land,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11114,11114,Land Held For Development,asset_fixed,False,l10n_na.na_chart_template
na_account_account_111151,111151,Landfill,asset_fixed,False,l10n_na.na_chart_template
na_account_account_111152,111152,Other Land With Limited Life,asset_fixed,False,l10n_na.na_chart_template
na_account_account_111161,111161,Mining Properties And Mineral Rights,asset_fixed,False,l10n_na.na_chart_template
na_account_account_111162,111162,Mine Development,asset_fixed,False,l10n_na.na_chart_template
na_account_account_111163,111163,Drilling Rights,asset_fixed,False,l10n_na.na_chart_template
na_account_account_111164,111164,Oil Deposits,asset_fixed,False,l10n_na.na_chart_template
na_account_account_111165,111165,Gas Deposits,asset_fixed,False,l10n_na.na_chart_template
na_account_account_111166,111166,Coal Deposits,asset_fixed,False,l10n_na.na_chart_template
na_account_account_111167,111167,Mineral Deposits,asset_fixed,False,l10n_na.na_chart_template
na_account_account_111168,111168,Other Deposits,asset_fixed,False,l10n_na.na_chart_template
na_account_account_111169,111169,Other Land Subject To Deletion,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1121,1121,"Manufacturing, Production And Service Facilities",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1122,1122,"Barns, Silos And Other Agricultural Buildings",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1123,1123,Warehouses And Storage Facilities,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1124,1124,Storefronts And Showrooms,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1125,1125,"Office Buildings, Research Facilities",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1126,1126,Building Improvements,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1127,1127,Owner Occupied Property Measured Using Investment Property Fair Value Model,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1131,1131,Machinery,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113111,113111,"Presses, Bending, Casting Machines",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113112,113112,"Turning, Drilling, Milling, Grinding Machines",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113113,113113,"Laser, Water-Jet, Photochemical, Ion Beam, Plasma Cutting Machines",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113114,113114,"Broaching, Lapping, Honing Machines",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113115,113115,"Turbines, Compressors, Pumps And Piping",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113116,113116,"Ovens, Autoclaves, Heaters, Boilers",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113117,113117,"Refrigerators, Air-Conditioners",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113118,113118,"Washing, Cleaning, Sterilization Machines",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113119,113119,"Cranes, Hoists, Convey Belts",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1131110,1131110,Industrial Robots,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1131111,1131111,3d Printers,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1131112,1131112,"CNC, Cad/Cam",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1131113,1131113,"Welders, Wrenches And Other Hand Held Tools And Machines",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1131114,1131114,"Jigs, Dies, Molds, Fixtures",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1131115,1131115,Other Machines And Machine Tools,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113121,113121,"Combines, Threshers, Fellers, Harvesters",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113122,113122,"Cleaning, Processing, Sorting, Bailing, Milling Machines",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113123,113123,Storage Bins And Conveyers,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113124,113124,"Tractors, Trailers And Other Vehicles Classified As Machinery",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113125,113125,Bearer Plants (Perennials),asset_fixed,False,l10n_na.na_chart_template
na_account_account_113126,113126,Living Animals,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321111,11321111,Light Duty Trucks,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321112,11321112,Heavy Duty Trucks,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321113,11321113,Truck Trailers,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321121,11321121,Cars,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321122,11321122,Pickups And Suvs,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321123,11321123,Electric And Hybrid Vehicles,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321131,11321131,"Ships, Vessels And Tugs",asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321132,11321132,Platforms And Barges,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321141,11321141,Cars And Locomotives,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321142,11321142,Rails And Rail Infrastructure Not Classified As Machinery,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321151,11321151,Passenger Aircraft,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321152,11321152,Cargo Aircraft,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321153,11321153,Executive Aircraft,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321154,11321154,Flight Systems,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321161,11321161,"Bulldozers, Excavators, Backhoes",asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321162,11321162,"Plows, Scrapers, Compactors, Graders, Pavers",asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321163,11321163,Drills And Drilling Not Classified As Energy ,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321171,11321171,Shipping Containers,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321172,11321172,Reusable (Returnable) Containers Or Pallets,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11321173,11321173,Other Shipping Related Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113221,113221,"Notebooks, Desktops And Workstations",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113222,113222,Servers And Networking Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113223,113223,Research And Development Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1132241,1132241,Acquired Computer Software,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1132242,1132242,Internally Developed Computer Software For Own Use (Classified As PP&E),asset_fixed,False,l10n_na.na_chart_template
na_account_account_113231,113231,"Computer Peripherals, Printers, Scanners",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113232,113232,Telephones And Communication Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113233,113233,"Cash Registers, Terminals, Checkout Counters",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113234,113234,Audio Visual Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113235,113235,"Laminators, Shredders And Other Office Equipment",asset_fixed,False,l10n_na.na_chart_template
na_account_account_113241,113241,Pipelines,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113242,113242,Refining Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113243,113243,Upstream Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113244,113244,Downstream Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113245,113245,Gas Transmission Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113246,113246,Gas Distribution Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1132471,1132471,Electric Transmission And Distribution Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1132472,1132472,Electric Generation Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113248,113248,Nuclear Fuel,asset_fixed,False,l10n_na.na_chart_template
na_account_account_113249,113249,Oil And Gas Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1132410,1132410,Gas Gathering And Processing Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1132411,1132411,Wells And Related Equipment And Facilities,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1132412,1132412,Marine Services Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1132413,1132413,Exploration Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1132414,1132414,Production Equipment,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1132415,1132415,"Gas, Transmission And Distribution Equipment",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1132416,1132416,Mining Assets,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1141,1141,"Desks, Chairs",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1142,1142,"Shelves, Cabinets",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1143,1143,Showroom Cabinets And Displays,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1144,1144,Decorations And Artwork,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1145,1145,"Works Of Art, Historical Treasures, And Similar Assets ",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1146,1146,"Coffee Makers, Fringes, Stoves, Ovens",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1147,1147,"Temporary Cabinets, Displays, Signs And Banners",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1148,1148,Other Furniture And Fixtures,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1151,1151,Spare Parts Inventory (Repairs And Maintenance Parts),asset_fixed,False,l10n_na.na_chart_template
na_account_account_1152,1152,Tangible Exploration And Evaluation Assets,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1153,1153,"Oil And Gas Assets (Exploration, Evaluation, Development Or Production)",asset_fixed,False,l10n_na.na_chart_template
na_account_account_11541,11541,Operating Leased Assets,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11542,11542,Financial Leased Assets,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1155,1155,"Other Property, Plant And Equipment",asset_fixed,False,l10n_na.na_chart_template
na_account_account_1156,1156,Allowance For Maintenance And Repairs,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1161,1161,Advances And Deposits Paid,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1162,1162,Capitalized Construction Costs,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11631,11631,Investment Property,asset_fixed,False,l10n_na.na_chart_template
na_account_account_11632,11632,Investment Property Under Construction Or Development,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13111,13111,Patents,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13112,13112,Patented Technology,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1312111,1312111,Secret Formulas And Recipes,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1312112,1312112,"Designs, Prototypes And Models",asset_fixed,False,l10n_na.na_chart_template
na_account_account_131212,131212,Trade Secrets,asset_fixed,False,l10n_na.na_chart_template
na_account_account_131213,131213,Blueprints And Manuals,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13131,13131,Acquired In-Process R&D,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13132,13132,Developed In-Process R&D,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13141,13141,Copyrights,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13142,13142,Artistic-Related Intangible Assets,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13143,13143,Media Content,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13144,13144,Film Libraries,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1321,1321,Purchased Software,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1322,1322,Internally Developed Computer Software For Own Use,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1323,1323,Software Developed For Resale,asset_fixed,False,l10n_na.na_chart_template
na_account_account_133111,133111,Trademarks,asset_fixed,False,l10n_na.na_chart_template
na_account_account_133112,133112,Trade Names,asset_fixed,False,l10n_na.na_chart_template
na_account_account_133113,133113,Brand Names,asset_fixed,False,l10n_na.na_chart_template
na_account_account_133114,133114,Trade Dress,asset_fixed,False,l10n_na.na_chart_template
na_account_account_133115,133115,Mastheads And Publishing Titles,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13312,13312,Certification Marks,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13313,13313,Collective Marks,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13314,13314,Service Marks,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13315,13315,Internet Domain Names,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13316,13316,Other Marketing-Related Assets,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13321,13321,Customer Lists,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13322,13322,Customer Relationships,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13323,13323,Distribution Righters And Systems,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13324,13324,Order Or Production Backlog,asset_fixed,False,l10n_na.na_chart_template
na_account_account_13325,13325,Database Rights,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1341,1341,Customer Contracts,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1342,1342,Operating And Broadcast Rights,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1343,1343,Noncompete Agreements,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1344,1344,Employment Contracts,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1345,1345,Insurance Contracts,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1346,1346,Reinsurance Contracts,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1347,1347,Royalty Agreements,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1348,1348,Service Agreements,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1349,1349,Other Contractual Rights,asset_non_current,False,l10n_na.na_chart_template
na_account_account_134110,134110,Core Deposits,asset_non_current,False,l10n_na.na_chart_template
na_account_account_134111,134111,Franchise Rights,asset_non_current,False,l10n_na.na_chart_template
na_account_account_134112,134112,Licensing Agreements,asset_non_current,False,l10n_na.na_chart_template
na_account_account_13412,13412,Distribution Agreements,asset_non_current,False,l10n_na.na_chart_template
na_account_account_13413,13413,Use Rights,asset_non_current,False,l10n_na.na_chart_template
na_account_account_13414,13414,Servicing Contracts,asset_non_current,False,l10n_na.na_chart_template
na_account_account_13415,13415,Standstill Agreements,asset_non_current,False,l10n_na.na_chart_template
na_account_account_13416,13416,Transmission Service Agreement,asset_non_current,False,l10n_na.na_chart_template
na_account_account_13417,13417,Construction Permits,asset_non_current,False,l10n_na.na_chart_template
na_account_account_13418,13418,Other Contract-Based Intangible Assets,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1351,1351,Right-Of-Use Asset Classified As Operating Lease,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1352,1352,Right-Of-Use Asset Classified As Financial Lease,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1361,1361,Intangible Exploration And Evaluation Assets,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1362,1362,Deferred Charges,asset_fixed,False,l10n_na.na_chart_template
na_account_account_1371,1371,Advances And Deposits Paid,asset_non_current,False,l10n_na.na_chart_template
na_account_account_1372,1372,Capitalized Acquisition Costs,asset_non_current,False,l10n_na.na_chart_template
na_account_account_13811,13811,Debt Instruments,asset_non_current,False,l10n_na.na_chart_template
na_account_account_13812,13812,Loans (Classified As Investments),asset_non_current,False,l10n_na.na_chart_template
na_account_account_13813,13813,Equity Instruments,asset_non_current,False,l10n_na.na_chart_template
na_account_account_138211,138211,Embedded Options (Assets),asset_non_current,False,l10n_na.na_chart_template
na_account_account_138221,138221,Embedded Futures And Forwards (Assets),asset_non_current,False,l10n_na.na_chart_template
na_account_account_138231,138231,Embedded Swaps (Assets),asset_non_current,False,l10n_na.na_chart_template
na_account_account_138241,138241,Other Embedded Derivatives (Assets),asset_non_current,False,l10n_na.na_chart_template
na_account_account_13911,13911,Restricted Cash,asset_non_current,False,l10n_na.na_chart_template
na_account_account_13912,13912,Restricted Cash Equivalents,asset_non_current,False,l10n_na.na_chart_template
na_account_account_131011,131011,Bearer Plants,asset_non_current,False,l10n_na.na_chart_template
na_account_account_131012,131012,Animals,asset_non_current,False,l10n_na.na_chart_template
na_account_account_131013,131013,Other Agricultural Assets,asset_non_current,False,l10n_na.na_chart_template
na_account_account_14111,14111,Merchandise At Cost,asset_current,False,l10n_na.na_chart_template
na_account_account_14112,14112,Capitalized Shipping And Handling,asset_current,False,l10n_na.na_chart_template
na_account_account_14113,14113,Merchandise In Transit,asset_current,False,l10n_na.na_chart_template
na_account_account_14114,14114,Merchandise Purchases,asset_current,False,l10n_na.na_chart_template
na_account_account_14211,14211,Material At Cost,asset_current,False,l10n_na.na_chart_template
na_account_account_14212,14212,Capitalized Shipping And Handling,asset_current,False,l10n_na.na_chart_template
na_account_account_14213,14213,Material In Transit,asset_current,False,l10n_na.na_chart_template
na_account_account_14214,14214,Material Purchases,asset_current,False,l10n_na.na_chart_template
na_account_account_1422111,1422111,Lubricants,asset_current,False,l10n_na.na_chart_template
na_account_account_1422112,1422112,Fasteners,asset_current,False,l10n_na.na_chart_template
na_account_account_1422113,1422113,Fittings,asset_current,False,l10n_na.na_chart_template
na_account_account_1422114,1422114,Other Production Supplies,asset_current,False,l10n_na.na_chart_template
na_account_account_142212,142212,Spare Parts,asset_current,False,l10n_na.na_chart_template
na_account_account_142213,142213,Consumables (Small Assets),asset_current,False,l10n_na.na_chart_template
na_account_account_142214,142214,Packaging And Storage Materials,asset_current,False,l10n_na.na_chart_template
na_account_account_142221,142221,"Testing, Quality Control And R&D Supplies",asset_current,False,l10n_na.na_chart_template
na_account_account_142222,142222,Computer Supplies And Consumables,asset_current,False,l10n_na.na_chart_template
na_account_account_142223,142223,Telecommunication Supplies And Consumables,asset_current,False,l10n_na.na_chart_template
na_account_account_142224,142224,Office Supplies,asset_current,False,l10n_na.na_chart_template
na_account_account_1422251,1422251,"Brochures, Sales Catalogues",asset_current,False,l10n_na.na_chart_template
na_account_account_1422252,1422252,"Samples, Promotional Items, Premiums, Giveaways",asset_current,False,l10n_na.na_chart_template
na_account_account_1422253,1422253,Gifts And Donations,asset_current,False,l10n_na.na_chart_template
na_account_account_1422254,1422254,Sold Or Charged To Client,asset_current,False,l10n_na.na_chart_template
na_account_account_142226,142226,Publications And Periodicals,asset_current,False,l10n_na.na_chart_template
na_account_account_142227,142227,Food And Beverages In Stock,asset_current,False,l10n_na.na_chart_template
na_account_account_142228,142228,Janitorial Supplies,asset_current,False,l10n_na.na_chart_template
na_account_account_142229,142229,Other Supplies And Consumables,asset_current,False,l10n_na.na_chart_template
na_account_account_14223,14223,Capitalized Shipping And Handling,asset_current,False,l10n_na.na_chart_template
na_account_account_14224,14224,Supplies And Consumables In Transit,asset_current,False,l10n_na.na_chart_template
na_account_account_14225,14225,Supplies And Consumables Purchases,asset_current,False,l10n_na.na_chart_template
na_account_account_142311,142311,Coal And Coke (In Stock),asset_current,False,l10n_na.na_chart_template
na_account_account_142312,142312,Gas And Diesel (In Stock),asset_current,False,l10n_na.na_chart_template
na_account_account_142313,142313,Other Fuel (In Stock),asset_current,False,l10n_na.na_chart_template
na_account_account_142321,142321,Electricity (Prepaid),asset_current,False,l10n_na.na_chart_template
na_account_account_142322,142322,Natural Gas (Prepaid),asset_current,False,l10n_na.na_chart_template
na_account_account_142323,142323,Heating Oil (In Stock),asset_current,False,l10n_na.na_chart_template
na_account_account_142324,142324,Other Energy (Prepaid),asset_current,False,l10n_na.na_chart_template
na_account_account_14233,14233,Water And Sewage (Prepaid),asset_current,False,l10n_na.na_chart_template
na_account_account_14234,14234,Waste Removal (Prepaid),asset_current,False,l10n_na.na_chart_template
na_account_account_14235,14235,Other Prepaid Utility Costs,asset_current,False,l10n_na.na_chart_template
na_account_account_1424,1424,Food And Beverage,asset_current,False,l10n_na.na_chart_template
na_account_account_1425,1425, Agricultural Produce,asset_current,False,l10n_na.na_chart_template
na_account_account_14311,14311,Pre-Paid Utilities,asset_current,False,l10n_na.na_chart_template
na_account_account_14312,14312,Pre-Paid Licenses And Royalties,asset_current,False,l10n_na.na_chart_template
na_account_account_14313,14313,Other Production Related Pre-Paid Expenses ,asset_current,False,l10n_na.na_chart_template
na_account_account_14321,14321,Costs To Obtain Contract,asset_current,False,l10n_na.na_chart_template
na_account_account_14322,14322,Costs To Fulfill Contract,asset_current,False,l10n_na.na_chart_template
na_account_account_1441,1441,Finished Goods Expected To Be Returned,asset_current,False,l10n_na.na_chart_template
na_account_account_1442,1442,Finished Goods Held For Lease,asset_current,False,l10n_na.na_chart_template
na_account_account_1511,1511,Prepaid Insurance,asset_prepayments,False,l10n_na.na_chart_template
na_account_account_1512,1512,Prepaid Rent,asset_prepayments,False,l10n_na.na_chart_template
na_account_account_1513,1513,Prepaid Advertising,asset_prepayments,False,l10n_na.na_chart_template
na_account_account_1514,1514,Prepaid Licenses,asset_prepayments,False,l10n_na.na_chart_template
na_account_account_15151,15151,Prepaid Mineral Royalties,asset_prepayments,False,l10n_na.na_chart_template
na_account_account_1516,1516,Prepaid Supplies,asset_prepayments,False,l10n_na.na_chart_template
